id;client_id;marca;carro;modelo;year;color;plate;chassis;km;fuel_type;notes;is_active;created_at;updated_at;versao;ultimo_km;origem_contato
;1091;TOYOTA;ETIOS;1.5;13|13;CINZA;FEX-4145;;;949;;;;;;;
;1092;FIAT;SIENA;1.4;10|10;VERDE;EUH-5616;;;950;;;;;;;
;1093;FIAT;NOVO UNO;1.0 8V;;AZUL;FDV-5803;;;951;;;;;;;
;1094;FIAT;STILO ;1.8;05|05;AZUL;DPN-9463;;;952;;;;;;;
;1095;PEGEOUT;207;1.4;12|12;VERMELHA;OLU-9065;;;953;;;;;;;
;1096;HIUNDAY;IX35;2213;15|15;BRANCA;FGA-2786;;;954;;;;;;;
;1097;FORD;FIESTA;1.6 8V;11|11;PRATA;EUP-2972;;;955;;;;;;;
;1098;COOPER;MINI;1.6 16V;11|12;PRETA;NRP-4201;;;956;;;;;;;
;1099;GM;S10 RODEIO;2.5 JTD;10|10;PRETA;CZG-4288;;;957;;;;;;;
;1100;VOLKS;FOX;1.0 8V;12|13;VERMELHA;FEZ-5019;;;958;;;;;;;
;1101;GM;AGILE;1.4;10|10;CINZA;EMT-4227;;;959;;;;;;;
;1102;KIA;SOUL;1.6 ;09|10;PRETA;EMF-7333;;;960;;;;;;;
;1103;CHEVROLETE;CELTA;1.0;12|13;VERMELHO;FDI-1856;;;961;;;;;;;
;1104;VOLKS;VOYAGE;1.6;10|10;MARRON;EMF-6105;;;962;;;;;;;
;1105;VW;GOL;1.0 8V;10|10;PRATA;DZA-1889;;;963;;;;;;;
;1106;NISSAN;MARCH;1.6;16|17;PRATA;PYW-8324;;;166;;;;;;;
;1107;RENAUT;LOGAN;1.6;15|16;PRATA;PXD-6978;;;166;;;;;;;
;1108;CHEVROLET;ONIX;1.0;15|16;PRATA;PYC-8835;;;166;;;;;;;
;1109;TOYOTA;FILDER;1.8 16V;06|06;PRETA;DSR-1015;;;964;;;;;;;
;1110;FORD;KA + SEDAN;1,5;14|15;BRANCA;PVF-5235;;;166;;;;;;;
;1111;GM;PRISMA;1.0 8V;14|14;BRANCO;FRQ-0133;;;960;;;;;;;
;1112;VOLKSWAGEM;POLO;1.6;05|05;PRATA;FSA-8187;;;965;;;;;;;
;1113;GM;VECTRA;2.4;06|06;CINZA;DSF2326;;;966;;;;;;;
;1114;FORD;KA;1.0 8V;12|13;VERMELHA;FHZ-8450;;;967;;;;;;;
;1115;CHEVROCET;CRUZE;1.8 AUT;13|13;BRANCA;FHK-6207;;;968;;;;;;;
;1116;MITSUBISHI;L 200 TRITON;3,2;15|16;CINZA;FAN-2250;;;969;;;;;;;
;1117;CHEVROLET;CORSA;1.0;00|01;PRETA;CVR-6345;;;970;;;;;;;
;1118;FIAT;SIENA;1.0 8V;10|10;PRETA;EUD-6738;;;971;;;;;;;
;1119;MERCEDES ;C 180;1.8  AUT;12|12;PRETA;OAJ-2915;;;972;;;;;;;
;1120;VOLKSWAGEM;GOL;1.0;13|13;CINZA;ETO-3870;;;973;;;;;;;
;1121;FIAT;FIORINO;1.3;05|06;BRANCA;HYC-7940;;;974;;;;;;;
;1122;VW;FOX;1.0 8V;13|14;CINZA;EZC-4298;;;975;;;;;;;
;1123;NISSAN;VERSA;1.0 16V;14|14;PRETA;FGF-9921;;;976;;;;;;;
;1124;FIAT;GRAN SIENA;1.6 16V;14|14;PRETA;FRM-9055;;;977;;;;;;;
;1125;FORD;FIESTA;1.0;11|12;PRATA;HFI-1284;;;978;;;;;;;
;1126;RENAULT;FLUENCE;2,0 AUT.;13|13;PRETO;OMH-3262;;;979;;;;;;;
;1127;GM;AGILE;1.4 8V;11|12;CINZA;FAG-6627;;;980;;;;;;;
;1128;SUBARU;FORESTER;2.0 AUT;10|10;PRETA;EMK-6127;;;981;;;;;;;
;1129;VW;VOYAGE;1.6;13|14;PRATA;FJO-4850;;;982;;;;;;;
;1130;HONDA;CRV;2.0 AUT.;13|13;PRETA;FKE-6996;;;983;;;;;;;
;1131;FORD;ECO ESPORT;2;14|14;BRANCA;FDD-3930;;;984;;;;;;;
;1132;VW;VOYAGE ;1.6 8V;14|14;CINZA;PUH-1402;;;192;;;;;;;
;1133;FIAT;IDEA;1.8 16V;13|13;VERDE;FEZ-6475;;;985;;;;;;;
;1134;FORD;FIESTA;1.0 8V;08|08;VERMELHO;EEH-0908;;;986;;;;;;;
;1135;FORD;KA+SEDAN;30132;15|15;PRETA;FWY-4337;;;987;;;;;;;
;1136;TOYOTA;COROLLA;1.6 16V;03|03;PRETA;DLB-4450;;;988;;;;;;;
;1137;HYUNDAI;HB20;1.0 8V;15|15;BRANCA;FMR-3796;;;989;;;;;;;
;1138;FORD;ESCORT SAPAO;1.6 8V;93|93;VERMELHA;FOG-6060;;;990;;;;;;;
;1139;FORD;FOCUS;1.6 16V;15|15;BRANCA;FKI-2964;;;991;;;;;;;
;1140;HONDA;FIT ;1.5 ;13|14;CINZA;FGD-6703;;;992;;;;;;;
;1141;VOLKS;GOL;1.0;10|10;CINZA;EJA-5461;;;993;;;;;;;
;1142;RENAULT;SANDERO;1.6;14|14;BRANCO;FYT-9421;;;994;;;;;;;
;1143;FORD;FIESTA;1.0;13|14;PRATA;OWJ-4607;;;166;;;;;;;
;1144;CHEVROLET;CORSA MAXX;1,4;09|09;BEGE;EEH-3971;;;995;;;;;;;
;1145;RENAUT;KANGOO;1.6 16V;12|13;BRANCA;FES-5811;;;996;;;;;;;
;1146;HONDA;FIT;1.4;09|09;PRETA;FIT-9812;;;997;;;;;;;
;1147;HONDA;S10 RODEIO ;2.8;11|11;;GZM-3855;;;998;;;;;;;
;1148;HONDA;CR-V;20.0 AUT;10|10;BEGE;EQJ-1713;;;999;;;;;;;
;1149;VW;UP;1.0 8V;17|17;VERMELHA;GDQ-3708;;;1000;;;;;;;
;1150;RENAULT;DUSTER;2.0 16V;14|15;BRANCA;AZB-2941;;;1001;;;;;;;
;1151;FIAT;PALIO;1.0 8V;10|10;VERMELHO;EMG-2935;;;1002;;;;;;;
;1152;RENULT;KANGOO;1.6;04|04;CINZA;DMR-9580;;;1003;;;;;;;
;1153;VOLKSWAGEN;FOX;1.6 8V;13|14;PRETO;EQL-7676;;;1004;;;;;;;
;1154;FORD;KA +;1.5;16|17;PRATA;PYC-1600;;;176;;;;;;;
;1155;CITROEN;C3 PICASSO;;12|13;PRATA;FEX-3548;;;1005;;;;;;;
;1156;FORD;ECOSPORT;2.0 16V;12|12;VERMELHA;EUY-2355;;;1006;;;;;;;
;1157;FIAT;PALIO;1.4;10|10;CINZA;ELG-5150;;;1007;;;;;;;
;1158;HONDA;CITY;1.5;14|14;CINZA;FQV-3183;;;185;;;;;;;
;1159;GM;COBALT;1.4 8V;13|13;PRETA;FNQ-0293;;;1008;;;;;;;
;1160;VOLKSVAGEN;VOYAGE;1.0 8V;14|15;PRATA;PUW-1691;;;192;;;;;;;
;1161;CHEVROLET;CLASSIC;1.0 8V;11|12;BRANCA;EMU-8554;;;1009;;;;;;;
;1162;HONDA;FIT;1.5;13|14;CINZA;FMV-4547;;;1010;;;;;;;
;1163;CHEVROLET;AGILE;1.4;10|10;PRATA;ELT-2428;;;1011;;;;;;;
;1164;CITROEN;C3;1.5;15|15;PRETA;FNW-2714;;;1013;;;;;;;
;1165;TOYOTA;COROLLA;1.8 8V;07|08;PRETA;DYB-0449;;;1012;;;;;;;
;1166;PEUGEOT;207;1.4 XR 8V;09|10;PRATA;EMR-2406;;;1014;;;;;;;
;1167;TOYOTA;HILUX;3.0 ;11|11;PRATA;EQX-7160;;;1015;;;;;;;
;1168;RENAULT;FLUENCE;DYNAMIQUE 2.0 HI-FLEX CVT;14|15;BRANCO;OWO-5870;8A1LZLH0TFL475323;;176;;;;;;;
;1169;FIAT;IDEA;1.4;15|15;BRANCA;FCI-6048;;;1016;;;;;;;
;1170;GM;MONTANA;1.4LS;14|14;PRETA;FDW-8253;;;1017;;;;;;;
;1171;FORD;ECOSPORT;2.0;09|09;BEGE;ELH-1282;;;1018;;;;;;;
;1172;CHEVROLET;MONTANA;1.4;10|10;PRATA;EQH-2733;;;1019;;;;;;;
;1173;GM;MERIVA JOY;1.4 8V;11|11;PRETA;ELR-9902;;;1020;;;;;;;
;1174;HYUNDAI;I30;;12|12;PRATA;EXE-5434;;;1021;;;;;;;
;1175;HYUNDAI;I 30;2.0;12|12;PRATA;EXZ-5434;;;1022;;;;;;;
;1176;HONDA;FIT;1.5;13|13;PRETA;FAM-5431;;;1023;;;;;;;
;1177;FORD;KA NOVO;SE 1.0 12V;15|16;BRANCA;PWW-9936;;;192;;;;;;;
;1178;GM;CELTA ;1.0 8V;02|02;BRANCA;LOC-3951;;;1025;;;;;;;
;1179;CITROEN;C4 LOUNGE;2,0 16V;15|16;CINZA;PXR-8055;;;176;;;;;;;
;1180;VW;GOL;1.0 8V;13|13;PRATA;FIU-2932;;;1026;;;;;;;
;1181;GM;CELTA;;12|12;VERMELHO;FAG-7913;;;1027;;;;;;;
;1182;CHEVROLET;COBALT;1.8;15|16;PRETA;PYA-7166;;;166;;;;;;;
;1183;HYUNDAI;TUCSON;;14|15;PRATA;FUA-6750;;;1028;;;;;;;
;1184;FORD;NEW FIESTA;1.5 16V;14|14;PRATA;FLR-0061;;;1029;;;;;;;
;1185;RENAUT;LOGAN;1.6 8V;11|11;PRATA;EQJ-9351;;;1030;;;;;;;
;1186;VOLKS;GOL;1.6 8V;14|15;PRATA;PUI-1744;;;176;;;;;;;
;1187;RENAUT;FLUENCE;2;16|17;PRATA;PYJ-7237;;;166;;;;;;;
;1188;KIA;SPORTAGE;2.0 16V;13|14;PRETA;FGP-5212;KNAPC817BD7397756;;1031;;;;;;;
;1189;FORD;FIESTA;1.0 8V ENDURA;96|96;VINHO;CGF-9690;;;1032;;;;;;;
;1190;FIAT;NOVO UNO;1.0 VIVACE;;PRATA;PUT-8082;;;1033;;;;;;;
;1191;RENAULT;SANDERO STEPWAY;1.6;13|14;BRANCA;FLK-6876;;;1034;;;;;;;
;1192;HONDA;FIT 1.4;;13|13;VERMELHO ;EZM-1725;;;1035;;;;;;;
;1193;GM;CELTA;;08|08;PRETO ;EBK-7947;;;1036;;;;;;;
;1194;GM ;CELTA;;11|12;PRATA;HDW-5382;;;1037;;;;;;;
;1195;HONDA;FIT;1.4;09|09;BEGE;ELL-1705;;;1038;;;;;;;
;1196;FORD;KA;1.0;09|09;PRATA;ELC-5682;;;1039;;;;;;;
;1197;GM;CRUZE;1.8 16V;15|16;AZUL;PXB-9215;;;176;;;;;;;
;1198;VOLKSWAGEN;GOL;1.0;01|01;CINZA;DDE-1327;;;1040;;;;;;;
;1199;PEUGEOT;206;1.4 8V;07|08;PRETA;DZA-1145;;;1041;;;;;;;
;1200;FORD;RANGER;2.0;11|12;BRANCA;EZH-4407;;;1042;;;;;;;
;1201;NISSAN;MARCH;1.6;12|12;CINZA;EXX-2866;;;578;;;;;;;
;1202;VW;GOL MI;1.0 MI 8V;96|97;VERMELHA;CHA-2954;;;1043;;;;;;;
;1203;GM ;COBALT;1.8;13|14;BRANCO;FCB-2281;;;1044;;;;;;;
;1204;TOYOTA;HILUX;3;13|13;PRETA;FKN-0568;;;1045;;;;;;;
;1205;GM;KADETT;1.8 8V;96|96;CINZA;DIA-9963;;;1046;;;;;;;
;1206;CHEVROLET;PRISMA NOVO;1.4 LTZ;14|14;PRATA;FOC-4063;;;950;;;;;;;
;1207;GM;ONIX;1.4 LTZ;15|15;BRANCA;FCK-5673;;;1024;;;;;;;
;1208;HONDA;FIT;1.5;14|15;CINZA;FSR-2086;1,11111E+13;;1047;;;;;;;
;1209;VW;GOL;1.0 8V;11|11;VERMELHO;ECO-9184;1,11111E+13;;1049;;;;;;;
;1210;GM;CORSA;1.0;97|98;PRETO;CBN-2574;11111111111111111;;1050;;;;;;;
;1211;FIAT;FIORINO;1,3;05|06;BRANCA;HCY-7940;;;1051;;;;;;;
;1212;VW;VOYAGE TREND;1.0 8V TOTAL;14|15;PRATA;PVK-3900;9BWDA45U1FT086093;;176;;;;;;;
;1213;GM;ONIX;1.0 8V TOTAL;15|16;PRATA;PYU-2756;1,11111E+11;;166;;;;;;;
;1214;GM;ZAFIRA;;09|09;PRATA;EET-7872;;;1052;;;;;;;
;1215;GM;CELTA;1.0;10|11;PRATA;ETL-2521;;;1053;;;;;;;
;1216;FIAT;PALIO;1.0;10|10;PRETO;EMV-4012;;;1054;;;;;;;
;1217;HONDA ;CITY;1.5;14|14;CINZA;EUC-9940;1,11111E+12;;1055;;;;;;;
;1218;CHEVROLET;CORSA;1.0;96|96;BRANCA;CEV-8178;;;1056;;;;;;;
;1219;HIUNDAY;I30;2.0 16V;11|11;PRATA;LQD-5362;;;1058;;;;;;;
;1220;VW;FOX;1.6;15|15;BRANCO;EUX-2051;11111111111111111111;;1059;;;;;;;
;1221;HONDA;CITY;1.5 ;10|10;CINZA;EUI-2297;;;1060;;;;;;;
;1222;CITROEN;C3;1.5;12|12;BRANCO;FGH-8076;1,11111E+12;;1061;;;;;;;
;1223;CHEVROLET;ONIX;1.4;16|17;CINZA;FWV-9078;;;1062;;;;;;;
;1224;CHEVROLET;CORSA;1.4 8V;11|11;PRATA;EZD-6153;11111111111111111;;1063;;;;;;;
;1225;HIUNDAY;HB20;1.0 8V;13|14;PRETA;FJY-9640;;;1064;;;;;;;
;1226;CHEVROLET;COBALT;1.4 8V;13|13;AZUL;FIB-4988;11111111111111111111;;1065;;;;;;;
;1227;BMW;X1;2.0 16V;13|14;BRANCA;BMW-6615;;;1066;;;;;;;
;1228;FORD;FOCUS;2.0 16V AUT.;13|13;PRATA;OPX-7472;;;1067;;;;;;;
;1229;RENAULT;SANDERO;1.6;10|11;CINZA;EQW-1014;;;1068;;;;;;;
;1230;NISSAN;TIIDA;1.8 16V;12|12;CINZA;EUV-7563;;;1069;;;;;;;
;1231;VOLKS;VOYAGE;1.6;15|16;PRATA;PWR-4513;;;176;;;;;;;
;1232;PEUGEOT;206;1.6 16V;08|08;PRETO;EBZ-6028;1,11111E+12;;1029;;;;;;;
;1233;FORD;ECOSPORT;2.0 16V;13|13;BRANCA;FAI-2086;;;1070;;;;;;;
;1234;CHEVROLET;CELTA;1.0;14|15;BRANCO;PUW-9964;;;185;;;;;;;
;1235;RENAULT;SANDERO;;13|14;BRANCO;PXB-8312;1,11111E+13;;166;;;;;;;
;1236;GM;SPIN;1.8  8V;13|14;CINZA;FLX-3110;111111111111111111;;1071;;;;;;;
;1237;GM;COBALT;1.4 ;15|16;PRATA;PXU-5804;;;176;;;;;;;
;1238;HONDA;FIT;1.5;15|15;BRANCA;FMA-6013;;;1072;;;;;;;
;1239;PEGEOUT;206;1.6;01|01;AZUL;LNV-5811;;;1073;;;;;;;
;1240;FIAT;PALIO;1.0;13|14;PRATA;PVH-3640;;;166;;;;;;;
;1241;FIAT;SIENA;;14|15;PRATA;FSL-8308;1,11111E+13;;1074;;;;;;;
;1242;CHEVROLET;CAPTIVA;2.4 AUT;11|12;PRATA;FAS-1615;;;1075;;;;;;;
;1243;MINI;COOPER;;12|12;PRETO;EZI-4646;1111111111111111111;;1076;;;;;;;
;1244;CHEVROLET;CORSA;1.4 8V;08|08;PRETO;EFB-2615;111111111111111111;;1077;;;;;;;
;1245;RENO;KANGOO;1.8;13|14;BRANCO;FFS-4189;;;1078;;;;;;;
;1246;GM;CORSA HATCH;1.4;09|09;PRETA;EBZ-1491;;;1079;;;;;;;
;1247;FORD;FUSION TITANIUM;2.0;16|16;BRANCO;PXX-3793;11111111111111111;;176;;;;;;;
;1248;FORD;KA;1.0 12V FLEX;14|14;BRANCO;PWW-9895;111111111111111111111;;176;;;;;;;
;1249;GM;AGILE;1.4 8V LTZ;10|10;VERDE;EMM-9414;;;1080;;;;;;;
;1250;VOLKSWAGEN;FOX;1.0 8V;08|08;PRETA;EBJ-1613;;;1081;;;;;;;
;1251;RENAULT;LOGAN;1.0 16V FLEX;15|16;PRATA;PWU-2589;01111111111111111111;;176;;;;;;;
;1252;MITSUBISHI;TR4;2.0 4X2;12|13;BRANCO;FFZ-9407;1111111111111111111;;1082;;;;;;;
;1253;NISSAN;MARCH;1.6;14|15;PRETA;FTQ-6591;;;1083;;;;;;;
;1254;CHEVROLET;CRUZE;1.8 AUT;13|13;PRETO;FJK-3086;;;1084;;;;;;;
;1255;HONDA ;FIT ;1.5 FLEX;11|11;PRATA;EMV-6973;1111111111111111111111111;;1085;;;;;;;
;1256;RENAULT;CLIO;1.0 16V;06|06;PRETA;DQL-6210;;;1086;;;;;;;
;1257;HONDA;CIVIC;1.8 LXS;13|14;CINZA;FEY-5379;;;1087;;;;;;;
;1258;FIAT;IDEA;1.4;12|12;PRATA;HIA-0732;;;1088;;;;;;;
;1259;CHEVROLET;COBALT;1.8  8V;14|14;PRATA;FKS-6557;111111111111111111111;;1089;;;;;;;
;1260;FORD;ECO SPORT;1.6 8V;07|07;PRATA;DSD-6094;;;1090;;;;;;;
;1261;FORD;FIESTA TRAYL;1.6 8V;08|08;PRETA;EBH-6908;;;1091;;;;;;;
;1262;CHEVROLET;MONTANA;1.4;13|14;PRETO;FRF-6497;1111111111111111;;1092;;;;;;;
;1263;TOYOTA;COROLLA;1.8 16V AUT;04|04;PRATA;MNJ-9319;;;1093;;;;;;;
;1264;HIUNDAY;I30;2.0 16V;10|10;PRETA;EML-8714;;;1094;;;;;;;
;1265;FORD;KA;1.0 8V;11|11;VERDE;EQJ-6145;;;1095;;;;;;;
;1266;FORD;KA + SD;1.0 16V;14|15;PRATA;PWN-2759;;;166;;;;;;;
;1267;GM;CORSA HATCH;1.0 8V;99|99;VERDE;CRF-8671;;;1096;;;;;;;
;1268;FORD;ECOSPORT;2.0 16V 4X2;04|04;PRETO;DOG-2566;1,11111E+14;;1097;;;;;;;
;1269;VOLKS;FOX;1.6;15|15;BRANCA;KWS-8948;;;1098;;;;;;;
;1270;CITROEN;C3;1.6 16V;12|13;BRANO;fev/65;;;1099;;;;;;;
;1271;HONDA ;FIT;1.4;08|08;CINZA;EBP-9027;11111111111111111;;1100;;;;;;;
;1272;HONDA;FIT;1.4;06|07;CINZA;DSK-5404;;;629;;;;;;;
;1273;VOLKSVAGEN;FOX;1.6;13|13;PRETA;FEZ-5014;;;1101;;;;;;;
;1274;CITROEN;C3;1.4 8V;06|06;PRETO;DQZ-6223;1111111111111111111;;1102;;;;;;;
;1275;CHEVROLET;ONIX;1.4;15|16;CINZA;GCF-7338;;;1103;;;;;;;
;1276;TOYOTA;CAMRY;3.5;08|09;PRETO;DYF-0002;11111111111111111111;;1104;;;;;;;
;1277;NISSAN;MARCH;1.6;16|17;BRANCA;PYW-8295;;;166;;;;;;;
;1278;FORD;KA+;1.0;15|16;PRATA;PWN-2759;;;166;;;;;;;
;1279;FORD;KA+;1. 12V;16|16;BRANCA;PXP-5281;;;176;;;;;;;
;1280;FIAT;PALIO;;13|13;PRATA;EXY-8528;;;1105;;;;;;;
;1281;HYUNDAI;SONATA;;12|12;PRETO;EZE-7935;;;1106;;;;;;;
;1282;VOLKS;GOL G3;1.0 16V ;01|01;DOURADO;MNJ-1832;;;1107;;;;;;;
;1283;CHEVROLET;ONIX;1.0;16|16;PRATA;PYC-1843;;;166;;;;;;;
;1284;NISSAN;MARCH;1.0;11|12;BRANCO;FAQ-4854;111111111111111111111;;1108;;;;;;;
;1285;PEUGEOT;207;1.4 8V;13|13;CINZA;FGE-0275;1111111111111111111;;1109;;;;;;;
;1286;VOLKS;UP;1.0;14|15;BRANCO;FVI-3576;;;773;;;;;;;
;1287;FORD;NEW FIESTA;1.6 16V;12|13;PRETO;EYK-7943;11111111111111111111111;;1110;;;;;;;
;1288;VW;JETTA;2.5 ALEMAO;07|07;PRETO ;ERN-1777;;;1111;;;;;;;
;1289;VOLKS;JETTA;2.5;07|07;PRETA;ERN-1777;;;1111;;;;;;;
;1290;CHEVROLET;PRISMA;1.0 8V;13|13;PRETO;FEZ-3112;;;1112;;;;;;;
;1291;PEGEOUT;206;1.0 16V;02|03;VERMELHO;DIN-6819;;;1113;;;;;;;
;1292;HYUNDAI;SONATA;;13|14;PRETO;EZE-7935;;;1114;;;;;;;
;1293;KIA;PICANTO;;12|13;;GSP-8719;1111111111111111111111;;1115;;;;;;;
;1294;CITROEN;C4;2.0 16V;12|13;PRETO;FAR-9221;1111111111111111111111111;;594;;;;;;;
;1295;FORD;FIESTA;1.0;05|05;PRETA;DNE-2369;;;1116;;;;;;;
;1296;CHEVROLET;CELTA;1.0 8V;11|12;VERDE;EUC-1946;;;1117;;;;;;;
;1297;CHEVROLET;CORSA CLASsIC;1.0 8V;10|11;PRATA;EMI-3823;;;1071;;;;;;;
;1298;MITSUBISHI ;OUTLANDER;;12|13;CINZA;FHK-1767;111111111111111111111111;;1118;;;;;;;
;1299;FIAT;IDEA;1.6 16V DUALOGIC;14|15;VERMELHA;FZH-1683;;;1119;;;;;;;
;1300;RENAULT;FLUENCE;2.0 16V  AUTOMATICO;15|16;CINZA;LSE-8349;;;166;;;;;;;
;1301;FORD;FIESTA;1.0 8V;10|11;PRATA;ESP-1907;;;1120;;;;;;;
;1302;HYUNDAI;IX35;2.0 16V;14|15;PRETO;OOF-8912;111111111111111111;;1121;;;;;;;
;1303;RENAULT;DUSTER;1.6 16V;13|14;PRATA;FMW-5039;1111111111111111;;1122;;;;;;;
;1304;RENAULT;SENIC;2.0;00|00;AZUL;CRM-0762;;;1123;;;;;;;
;1305;FORD;KA +;1.0 3C;15|15;PRATA;PVP-2215;;;176;;;;;;;
;1306;CHEVROLET;ONIX;1.0 8V;16|16;PRETA;PUJ-4168;;;166;;;;;;;
;1307;CHEVROLET;CELTA;1.0 8V TOTAL;13|14;CINZA;FFE-9671;1111111111111111111111;;1124;;;;;;;
;1308;MITSUBISHI;LANCER 2.0;;14|15;;FRW-1256;;;1125;;;;;;;
;1309;WV;FOX;1.6 8V FLEX;10|10;VERMELHO;FAA-4475;11111111111111111111111111;;1126;;;;;;;
;1310;FORD;KA;;12|13;PRETO;EEM-9157;111111111111111111111;;1127;;;;;;;
;1311;FORD;FOCUS;1.6 16V ;12|12;PRATA;HET-9826;;;1128;;;;;;;
;1312;FIAT;PALIO;1.0 8V;07|07;VERDE;DWR-2357;;;1129;;;;;;;
;1313;RENAULT;LOGAN;1.6 16V;15|16;CINZA;PXE-2061;1111111111111111111111;;166;;;;;;;
;1314;FORD;NEW KA;1.0 12V FLEX;16|16;PRATA;PXK-0163;1,11111E+13;;176;;;;;;;
;1315;VOLKS;FOX;1.0 8V;12|13;CINZA;FFE-9786;;;1130;;;;;;;
;1316;GM;CELTA;1.0 8V TOTAL;02|03;PRATA;DIN-6910;1111111111111111111111;;1131;;;;;;;
;1317;FORD;KA;1.0 12V FLEX;15|15;PRATA;PVP-2069;1111111111111111111111111;;176;;;;;;;
;1318;RENAULT;SANDERO;;15|16;PRETO;FUS-2513;1,11111E+11;;1132;;;;;;;
;1319;CHEVROLET;MERIVA;1.4 8V;10|11;PRATA;EPZ-1996;11111111111111111;;1133;;;;;;;
;1320;VOLKS;SAVEIRO;1.6;13|13;VERMELHA;FGC-2220;;;1134;;;;;;;
;1321;HYNDAY;IX35;2.0 16V;13|13;PRETA;EPR-6822;;;1135;;;;;;;
;1322;TOYOTA;COROLLA;2.0 16V;15|16;BRANCO;GBI-9123;11111111111111111111111111;;1136;;;;;;;
;1323;FIAT;IDEA;;13|14;VERMELHO;FEZ-1638;;;1140;;;;;;;
;1324;FIAT;IDEA;;13|14;VERMELHO;FEZ-1638;;;1140;;;;;;;
;1325;HONDA ;CIVIC;1.8;11|12;PRATA;EKK-8219;111111111111111111111;;1141;;;;;;;
;1326;VOLKS;FOX;1.6;12|13;CINZA;FAR-3806;;;1142;;;;;;;
;1327;FORD;FIESTA;;06|07;PRATA;DUH-2946;11111111111111111111;;1143;;;;;;;
;1328;HONDA;CITY;1.5;09|10;PRETO;EMH-3183;11111111111111111111111;;1144;;;;;;;
;1329;TOYOTA;ETIOS;1.5;16|17;PRATA;GHT-3166;;;1145;;;;;;;
;1330;VOLKS;FOX;1.6;15|16;PRATA;GCD-5577;;;1146;;;;;;;
;1331;TOYOTA;COROLLA;2.0 16V;16|17;PRETO;GJX-3573;;;1147;;;;;;;
;1332;FORD;COURIER;;08|08;BRANCA;DWC-8030;;;1148;;;;;;;
;1333;RENAULT;KANGOO;1.6 16V;16|17;BRANCA;PYE-5137;;;166;;;;;;;
;1334;FIAT;IDEA;1.4;07|07;VERDE;DVI-7811;;;1149;;;;;;;
;1335;TOYOTA;SW 4;3.0;10|11;PRATA;NYK-4225;;;1150;;;;;;;
;1336;TOYOTA;SW 4;3.0 ;10|11;PRATA;NYK-4225;;;1150;;;;;;;
;1337;CHEVROLET;ONIX;1.0 8V;16|16;PRATA;PYC-1854;;;166;;;;;;;
;1338;FORD;FIESTA;1.6;11|11;PRATA;HEO-4292;;;1151;;;;;;;
;1339;FORD;FIESTA;1.0;07|07;PRATA;DZY-7304;11111111111111111111;;1152;;;;;;;
;1340;CHEVROLET;S10;;08|09;PRATA;EUK-8959;11111111111111111111111;;1153;;;;;;;
;1341;FORD;KA+;1.5;16|17;PRATA;PYK-1298;;;166;;;;;;;
;1342;FORD;KA;1.0;08|09;PRATA;ELK-7211;11111111111111111111;;1154;;;;;;;
;1343;VOLKS;GOL G5;1.0;11|11;PRETA;EMF-4610;;;1155;;;;;;;
;1344;HYUNDAI;HB20;1.0;15|15;PRETO;PWO-5636;111111111111111111;;1156;;;;;;;
;1345;CHEVROLET;CORSA;1.0 8V TOTAL;13|13;;FCJ-4622;;;1158;;;;;;;
;1346;FORD;FIESTA 1.0;;09|09;PRATA;EJC-6798;;;1160;;;;;;;
;1347;HONDA;CIVIC LXL;1.8 MEC;11|11;PRATA;EYC-6223;;;1159;;;;;;;
;1348;VOLKSWAGEN;TIGUAN;2.0 16V;12|12;PRATA;FAS-8971;11111111111111111111111;;1161;;;;;;;
;1349;WV;FOX;1.6 8V FLEX;13|14;PRETO;FLB-1984;11111111111111111111111;;1162;;;;;;;
;1350;VOLKSWAGEN;GOL G5;1.6 8V FLEX;11|12;PRETO;EUT-6308;111111111111111111111111111;;1163;;;;;;;
;1351;FORD;KA;1.0 12V FLEX;16|17;PRETO;PYP-6556;111111111111111111111111;;176;;;;;;;
;1352;FIAT;PUNTO;1.6 16V DUAL;12|13;PRATA;FGB-1192;;;1164;;;;;;;
;1353;FIAT;UNO;1.4;11|12;PRATA;EVG-6498;11111111111111111111;;1165;;;;;;;
;1354;RENAULT;LOGAN;1.6;11|11;PRATA;EQK-0156;111111111111111111111;;1166;;;;;;;
;1355;FORD;FOCUS;2.0 AUT;15|15;BRANCA;PVX-4905;;;176;;;;;;;
;1356;RENAULT;DUSTER;1.6 16V;15|15;MARRON;PVI-1324;;;1167;;;;;;;
;1357;CHEVROLET;MERIVA;1.8;09|10;PRATA;EKT-8035;1111111111111111111;;1168;;;;;;;
;1358;CHEVROLET;ONIX;1.4;14|15;PRETA;FJR-9356;;;1169;;;;;;;
;1359;HONDA ;CITY;1.5 FLEX;15|15;CINZA;FZM-1410;11111111111111111111111;;1170;;;;;;;
;1360;HONDA;FIT;1.5 AUT;14|14;CINZA;FAG-6266;;;1171;;;;;;;
;1361;CITROEN;C3;1.4;14|14;PRATA;FMP-9783;;;1172;;;;;;;
;1362;RENAULT;LOGAN;1.6 16V;16|16;PRATA;GEV-0288;11111111111111111111;;1173;;;;;;;
;1363;KIA;SPORTAGE;2.0 16;10|10;PRATA;EMW-7322;;;1174;;;;;;;
;1364;FORD;KA +;1.0 8V;15|16;PRATA;PYC-8820;;;166;;;;;;;
;1365;VOLKS;GOL CITY;1.0;14|15;PRATA;PUD-7861;;;166;;;;;;;
